"created_at","tweetid","text","retweet_count","favorite_count","in_reply_to_status_id","in_reply_to_screen_name","username","followers_count"
"2020-09-07 13:59:28",1302969740374298624,"Biden Underperforming! @OANN What else is new, the story of his life.",17366,85149,"None","None","Donald J. Trump",87254685
"2020-09-17 18:12:50",1306657377823993857,"Unsolicited Ballots are uncontrollable, totally open to ELECTION INTERFERENCE by foreign countries, and will lead t… https://t.co/2CGeeW13Jw",18950,62058,"None","None","Donald J. Trump",87254685
"2020-09-18 22:46:39",1307088674098761728,"Will be landing in Minnesota shortly where early VOTING has begun, and Absentee Ballots (information below) are now… https://t.co/ewtYcRMbih",9846,41454,"None","None","Donald J. Trump",87254685
"2020-09-24 04:16:05",1308983521827000321,"LAW &amp; ORDER!",44411,243842,"None","None","Donald J. Trump",87254685
"2020-08-26 16:17:12",1298655748466057217,"Hurricane Laura is a very dangerous and rapidly intensifying hurricane. My Administration remains fully engaged wit… https://t.co/Zw8DWBoF6r",18262,83298,"None","None","Donald J. Trump",87254685
"2020-09-18 03:40:38",1306800269578051585,"Never forget, they are coming after ME, because I am fighting for YOU! https://t.co/Cc7GnZiFyW",32123,134165,"None","None","Donald J. Trump",87262859
"2020-08-25 15:39:52",1298283961551138817,"...More JOBS from Eastport, Cutler, &amp; Jonesport to Stonington, Friendship, and Casco Bay. I am proud to help the great people of Maine!",11477,58692,"1298283960494063616","realDonaldTrump","Donald J. Trump",87254685
"2020-09-10 12:45:44",1304038348772855810,"Kim Jong Un is in good health. Never underestimate him!",32929,206758,"None","None","Donald J. Trump",87254685
"2020-09-16 14:30:29",1306239033891315713,"Democrats are “heartless”. They don’t want to give STIMULUS PAYMENTS to people who desperately need the money, and… https://t.co/2sJtjafde5",31151,115680,"None","None","Donald J. Trump",87254685
"2020-09-14 20:58:38",1305611942124347397,"Next up, the Ballot Hoax! https://t.co/tPV9ncMKEf",13723,44804,"None","None","Donald J. Trump",87254685
"2020-08-28 21:02:38",1299452353662406656,"Heading to New Hampshire!",17011,143719,"None","None","Donald J. Trump",87254685
"2020-10-19 19:41:07",1318276008303382529,"Just arriving in Prescott, what a crowd! I love Arizona!! https://t.co/qssvOznppz",12229,47515,"None","None","Donald J. Trump",87296653
"2020-10-19 19:19:02",1318270451882192899,"RT @TheRightMelissa: @realDonaldTrump @60Minutes Fauci’s pitch is metaphor for how wrong he has been. &amp; the bigger metaphor is how loudly t…",3460,0,"None","None","Donald J. Trump",87296653
"2020-10-19 19:18:37",1318270345162354688,"A perfect strike for the American people! https://t.co/LqqvhWpqis",10165,47837,"None","None","Donald J. Trump",87296653
"2020-10-19 19:12:33",1318268820486643712,"RT @DanScavino: President Trump🛫ARIZONA! https://t.co/90cjmkw7oI",4119,0,"None","None","Donald J. Trump",87296653
"2020-10-19 19:11:25",1318268533554335744,"RT @DanScavino: https://t.co/CWDZc7iqsF",5631,0,"None","None","Donald J. Trump",87296653
"2020-10-19 19:08:59",1318267922112942080,"....Washington wants nothing to do with him, and that’s so bad for New York, which has become a ghost town. Andrew… https://t.co/ybTqzSYULd",5250,22240,"1318267921227943936","realDonaldTrump","Donald J. Trump",87296653
"2020-10-19 19:08:59",1318267921227943936,"Governor Cuomo has shown tremendously poor leadership skills in running N.Y. Bad time for him to be writing and pro… https://t.co/INpHDAc5E7",9540,35326,"None","None","Donald J. Trump",87296653
"2020-10-19 18:08:39",1318252740431155200,"...P.S. Tony should stop wearing the Washington Nationals’ Mask for two reasons. Number one, it is not up to the hi… https://t.co/wKJf9NuCj4",10747,50408,"1318252736538767360","realDonaldTrump","Donald J. Trump",87296653
"2020-10-19 18:08:38",1318252736538767360,"Dr.Tony Fauci says we don’t allow him to do television, and yet I saw him last night on @60Minutes, and he seems to… https://t.co/jOMvtdsuvZ",16911,63827,"None","None","Donald J. Trump",87296653
"2020-10-19 18:01:47",1318251010595303424,"GREAT news! New government of Sudan, which is making great progress, agreed to pay $335 MILLION to U.S. terror vict… https://t.co/FmHVeCkw7F",33418,115495,"None","None","Donald J. Trump",87296653
"2020-10-19 17:39:43",1318245458796376065,"Heading for Arizona. See you soon!",13928,94841,"None","None","Donald J. Trump",87296653
"2020-10-19 17:27:21",1318242345423269889,"....There has never been more enthusiasm or spirit, by everyone. Great fun, and so good for our Country. Already wi… https://t.co/hqY6e28yKM",7849,30135,"1318242343850373120","realDonaldTrump","Donald J. Trump",87296653
"2020-10-19 17:27:21",1318242343850373120,"@maggieNYT  There has never been a time in either of my two Campaigns when I felt we had a stronger chance of winni… https://t.co/7ipI81tyJv",7818,30555,"None","maggieNYT","Donald J. Trump",87296653
"2020-10-19 17:19:45",1318240432006987778,"WOW! Thank you ARIZONA! Departing Nevada now, and will see you all soon. Together, we are going to MAKE AMERICA GRE… https://t.co/5ukYwv2Fpo",16807,60957,"None","None","Donald J. Trump",87296653
"2020-10-19 17:04:16",1318236535607623680,"FLORIDA—Early voting is underway! For more information, go to https://t.co/gsFSgh2KPc, and let’s MAKE AMERICA GREAT AGAIN!",7138,26517,"None","None","Donald J. Trump",87296653
"2020-10-19 17:01:27",1318235826149453824,"PENNSYLVANIA! Today is the last day to register to VOTE! #MAGA 
https://t.co/gsFSgh2KPc",7612,27357,"None","None","Donald J. Trump",87296653
"2020-10-19 16:27:30",1318227282088071172,"RT @alaynatreene: POTUS: “We're going to win. I wouldn't have told you that maybe two or three weeks ago”",5280,0,"None","None","Donald J. Trump",87296653
"2020-10-19 15:02:08",1318205801555787781,"https://t.co/7KiL8PyWqG",11507,48051,"None","None","Donald J. Trump",87296653
"2020-10-19 05:19:24",1318059150174138368,"Sen. Ron Johnson Calls For FBI To Address Reported Biden Ukraine Meeting https://t.co/UGVw1gEW7T via @BreitbartNews",28070,85915,"None","None","Donald J. Trump",87296653
"2020-10-19 01:38:56",1318003668768026624,"Watch the @marklevinshow on @FoxNews at 10:00 P.M. He will importantly be talking about the corruption of Joe Biden… https://t.co/kefglLYahf",23346,95716,"None","None","Donald J. Trump",87296653
"2020-10-19 01:05:58",1317995372212482048,"https://t.co/ResTvtIIr5",24684,133170,"None","None","Donald J. Trump",87296653
"2020-10-19 01:00:01",1317993872643870720,"THANK YOU NEVADA! https://t.co/WCfXKZ1Vpu",20804,87542,"None","None","Donald J. Trump",87296653
"2020-10-18 23:04:34",1317964821900374016,"https://t.co/swBqIhNVc9",21456,69843,"None","None","Donald J. Trump",87296653
"2020-10-18 23:04:26",1317964785170853888,"https://t.co/Oay4jTvbUL",22904,74109,"None","None","Donald J. Trump",87296653
"2020-10-18 23:04:17",1317964748693012480,"https://t.co/mgmCZj5jgh",30077,92527,"None","None","Donald J. Trump",87296653
"2020-10-18 23:03:31",1317964555658563584,"https://t.co/yEbGpzVWhH",18492,57295,"None","None","Donald J. Trump",87296653
"2020-10-18 22:44:44",1317959831081250816,"Big show tonight on @FoxNews! @MarkLevinShow will be exposing Joe Biden’s Corruption at 8:00pmE — and of course, do… https://t.co/NqMosZoo9r",23986,86588,"None","None","Donald J. Trump",87296653
"2020-10-18 22:37:01",1317957885842747393,"https://t.co/BK010CENQO",14522,48125,"None","None","Donald J. Trump",87296653
"2020-10-18 22:36:35",1317957779781423105,"https://t.co/vOw2bXAtBT",12247,43971,"None","None","Donald J. Trump",87296653
"2020-10-18 22:15:20",1317952428759678976,"THANK YOU Newport Beach, California! Now on my way to Carson City, Nevada. Another big crowd, see you soon! #MAGA https://t.co/QV8V9SdzJI",38021,152508,"None","None","Donald J. Trump",87296653
"2020-10-18 18:14:20",1317891781648773121,"Corrupt politician Joe Biden makes Crooked Hillary look like an amateur!",62673,299913,"None","None","Donald J. Trump",87296653
"2020-10-18 16:14:49",1317861704819118080,"Not my Wall, which will soon be finished (and Mexico will pay for the Wall!). Totally unrelated, but I think Steve… https://t.co/YALrFLWh3M",16344,59894,"None","None","Donald J. Trump",87296653
"2020-10-18 16:02:48",1317858680461668352,"Very proud of the @nypost, my former “hometown newspaper”. They have said and shown what everyone knows about Sleep… https://t.co/9eM5rlnrcB",45767,166396,"None","None","Donald J. Trump",87296653
"2020-10-18 15:39:29",1317852810302558208,"Joe Biden is a corrupt politician, and everybody knows it. Now you have the proof, perhaps like never was had befor… https://t.co/xz0a8Thrn2",65504,238641,"None","None","Donald J. Trump",87296653
"2020-10-18 13:50:54",1317825484495880192,"Hunter Biden’s laptop is a disaster for the entire Biden family, but especially for his father, Joe. It is now a pr… https://t.co/wJUZhAx2re",82767,267461,"None","None","Donald J. Trump",87296653
"2020-10-18 13:40:23",1317822838519128068,"The United States shows more CASES than other countries, which the Lamestream Fake News Media pounces on daily, bec… https://t.co/MxpKcRsHrI",38834,168317,"None","None","Donald J. Trump",87296653
"2020-10-18 12:32:20",1317805714228736000,"RT @wdunlap: @JoeBiden Failed ObamaCare cost the average American family $5,000 more per year -over doubling our healthcare insurance costs…",13934,0,"None","None","Donald J. Trump",87296653
"2020-10-18 12:31:30",1317805502244343808,"RT @TeamTrump: President @realDonaldTrump rips Joe Biden for calling police officers ""the enemy"" https://t.co/zNp4CkrINq",12171,0,"None","None","Donald J. Trump",87296653
"2020-10-18 12:31:21",1317805466269884417,"RT @dougmillsnyt: .@realDonaldTrump addresses a campaign rally at the Southern Wisconsin Regional Airport in Janesville, WI. https://t.co/G…",5477,0,"None","None","Donald J. Trump",87296653
"2020-10-18 05:16:50",1317696115920138241,"RT @AdamLaxalt: Unclean voter rolls + significantly relaxed signature requirements + very lax ballot harvesting rules = a “Wild Wild West”…",18542,0,"None","None","Donald J. Trump",87296653
"2020-10-18 05:03:05",1317692654809796608,"John, thank you. Such a great honor! https://t.co/2NBZXFIoql",45165,178750,"None","None","Donald J. Trump",87296653
"2020-10-18 04:49:43",1317689292211191811,"RT @ChadPergram: McConnell says Senate coronavirus bill includes
•More federally-expanded unemployment benefits for laid-off Americans
•An…",8031,0,"None","None","Donald J. Trump",87296653
"2020-10-18 04:49:13",1317689167627743239,"RT @wjz: Senate Majority Leader Mitch McConnell announced that the Senate will vote Wednesday on the coronavirus relief proposal crafted by…",7983,0,"None","None","Donald J. Trump",87296653
"2020-10-18 04:15:07",1317680583720329216,"RT @DineshDSouza: The “big guy” splitting the loot with bag man Hunter Biden was indeed his father Joe!  https://t.co/sP1egCWF3n",19801,0,"None","None","Donald J. Trump",87296653
"2020-10-18 04:14:26",1317680414220152833,"RT @RealJohnDennis: Saw @DineshDSouza's Trump Card last night.

It's a MUST see.

Great work Dinesh and @Debber66!

https://t.co/jMzRmNgoMf",8716,0,"None","None","Donald J. Trump",87296653
"2020-10-18 04:13:23",1317680149056253953,"RT @DineshDSouza: Joe Biden has multiple homes, access to private planes, domestic staff. Now we know how he managed to afford all that aft…",37540,0,"None","None","Donald J. Trump",87296653
"2020-10-18 04:12:07",1317679831551594503,"RT @DineshDSouza: My new film TRUMP CARD is out October 9. My best one yet! 

On Apple iTunes, Google, Amazon Prime, Dish and other platfor…",13310,0,"None","None","Donald J. Trump",87296653
"2020-10-18 04:11:44",1317679732968747009,"RT @dbongino: The Democrats, and their media sycophants, absolutely KNOW Biden is an active national security threat to the US. 
They just…",24244,0,"None","None","Donald J. Trump",87296653
"2020-10-18 04:11:28",1317679665528545282,"RT @dbongino: Pollster Who Predicted 2016 Win Predicts Another Trump Victory 👇🏻👇🏻 https://t.co/8J2wW0JLBK",11025,0,"None","None","Donald J. Trump",87296653
"2020-10-18 04:04:17",1317677857787703297,"RT @DanScavino: Flying high above President Trump’s #MAGA🇺🇸🦅rally in Janesville, Wisconsin tonight! #ThinBlueLine #CopsForTrump #LESM https…",9522,0,"None","None","Donald J. Trump",87296653
"2020-10-18 04:04:05",1317677810484277249,"RT @DanScavino: POTUS still going in Janesville, Wisconsin!! #MAGA🇺🇸🦅
🌐https://t.co/zqgeZML9Hf https://t.co/67GaSBbIRJ",13871,0,"None","None","Donald J. Trump",87296653
"2020-10-18 04:02:28",1317677402453995521,"“Bins full of ballots in a dumpster” https://t.co/SjWMgFuVhw",29917,65370,"None","None","Donald J. Trump",87296653
"2020-10-18 02:39:02",1317656405885644800,"https://t.co/Px27AQrizY",23233,62227,"None","None","Donald J. Trump",87296653
"2020-10-18 02:38:27",1317656259856719873,"https://t.co/Hwe89Hl6Wu",9411,32697,"None","None","Donald J. Trump",87296653
"2020-10-18 02:38:06",1317656172200013825,"https://t.co/XyyGEL5MnG",9847,37496,"None","None","Donald J. Trump",87296653
"2020-10-18 02:25:06",1317652898910674945,"...while sacrificing American blood and treasure in endless foreign wars. Joe Biden is a corrupt politician — and t… https://t.co/pxA30rpO5p",30057,114843,"1317652894678609921","realDonaldTrump","Donald J. Trump",87296653
"2020-10-18 02:25:05",1317652894678609921,"Joe Biden is the living embodiment of the corrupt political class that enriched itself while draining the economic… https://t.co/Hs3yZzKIca",53522,179603,"None","None","Donald J. Trump",87296653
"2020-10-18 02:19:37",1317651520763031554,"This election is a choice between a TRUMP RECOVERY and a BIDEN DEPRESSION. If you vote for me, prosperity will surg… https://t.co/3r9tJN1XyM",26267,97737,"None","None","Donald J. Trump",87296653
"2020-10-18 01:53:48",1317645019810025473,"If you support our Police, if you stand with the HEROES of Law Enforcement, then you must defeat Joe Biden on Novem… https://t.co/73dknafVjF",14985,54752,"None","None","Donald J. Trump",87296653
"2020-10-18 01:51:54",1317644543882334209,"The Democrat Party you once knew — no longer exists! https://t.co/0Gou1Z49OQ",21211,79533,"None","None","Donald J. Trump",87296653
"2020-10-18 01:50:37",1317644220207927296,"17 days from now, we are going to win the Great State of WISCONSIN, and we are going to win 4 more years in the Whi… https://t.co/aTPymbyv4o",15726,60404,"None","None","Donald J. Trump",87296653
"2020-10-18 01:39:02",1317641305313378308,"THANK YOU WISCONSIN! https://t.co/qpU4baSJRO",16098,72831,"None","None","Donald J. Trump",87296653
"2020-10-17 23:12:46",1317604495652651008,"Getting ready to land in Wisconsin. See you soon!",19670,151394,"None","None","Donald J. Trump",87296653
"2020-10-17 23:05:56",1317602778525528065,"Final RCP Polling Averages Had Hillary Clinton Winning MI, WI, and PA https://t.co/xFQ8beqhDe via @BreitbartNews Th… https://t.co/BmQN2kbQXu",13880,49661,"None","None","Donald J. Trump",87296653
"2020-10-17 23:01:30",1317601661955624960,"THANK YOU MICHIGAN! 
https://t.co/gsFSgh2KPc https://t.co/P2shx6YQBq",15437,71829,"None","None","Donald J. Trump",87296653
"2020-10-17 22:59:04",1317601050489049088,"https://t.co/2eSWa4IzOe",11029,45890,"None","None","Donald J. Trump",87296653
"2020-10-17 22:58:56",1317601014988427264,"https://t.co/iyGkxZYGV2",8740,35631,"None","None","Donald J. Trump",87296653
"2020-10-17 22:58:46",1317600972303003648,"https://t.co/mRF1BvoArw",8493,35622,"None","None","Donald J. Trump",87296653
"2020-10-17 22:58:36",1317600932750708737,"https://t.co/Y3LLPPg3eG",8308,34799,"None","None","Donald J. Trump",87296653
"2020-10-17 22:58:22",1317600870922547200,"Joe Biden-Linked Firm Made Major Investments in Chinese Corporations https://t.co/oeDz9G2BB4 via @BreitbartNews",20674,48056,"None","None","Donald J. Trump",87296653
"2020-10-17 22:54:57",1317600013363499008,"It was GREAT to be back in MICHIGAN with thousands of loyal, hardworking American Patriots — 17 days from now, we a… https://t.co/Ceur2BlQJ0",15102,59932,"None","None","Donald J. Trump",87296653
"2020-10-17 20:56:08",1317570113051111424,"Getting ready to land in Muskegon, Michigan. Another giant crowd. See you soon! #MAGA",21723,131364,"None","None","Donald J. Trump",87296653
"2020-10-17 20:55:22",1317569917793677312,"RT @chefjclark: 🚨 🚨 HUGE WIN for voting rights in MICHIGAN for President @realDonaldTrump, the GOP &amp; all Americans.

Ballot harvesting is I…",18287,0,"None","None","Donald J. Trump",87296653
"2020-10-17 20:48:46",1317568255842676736,"GEORGIA! Early voting is underway. Get out and VOTE to MAKE AMERICA GREAT AGAIN! https://t.co/IMvVBDWZ4o",20887,78920,"None","None","Donald J. Trump",87296653
"2020-10-17 20:12:49",1317559210117271552,"Early voting in Nevada is underway! Go to https://t.co/gsFSgh2KPc to get everything you need to cast your VOTE and… https://t.co/4lWYR4pL81",11681,41288,"None","None","Donald J. Trump",87296653
"2020-10-17 19:40:01",1317550954242166784,"RT @FoxNews: One person on an email thread allegedly involving Hunter Biden corroborates the veracity of the messages, which appear to outl…",30775,0,"None","None","Donald J. Trump",87296653
"2020-10-17 19:39:01",1317550703825485825,"Sean is a great warrior. His opponent is a Pelosi puppet. Vote for Sean Parnell ASAP. Thanks! https://t.co/VT3IWZ4nbF",19233,58903,"None","None","Donald J. Trump",87296653
"2020-10-17 19:33:45",1317549380933619712,"RT @DonaldJTrumpJr: The same media that set their hair on fire every time a bogus Russia story came out is now ignoring evidence that the B…",40292,0,"None","None","Donald J. Trump",87296653
"2020-10-17 19:33:30",1317549315666055168,"RT @ArthurSchwartz: Joe is losing his cool. Sounds like the NY Post is right over the target.",11867,0,"None","None","Donald J. Trump",87296653
"2020-10-17 19:18:35",1317545562158268417,"100% True! https://t.co/QWvpzSopkl",20304,68231,"None","None","Donald J. Trump",87296653
"2020-10-17 19:17:11",1317545209010454528,"Great! https://t.co/uROw5ntYPe",12604,49018,"None","None","Donald J. Trump",87296653
"2020-10-17 19:15:44",1317544845251063809,"Biden is a National Security threat! https://t.co/vQIY8y5zbf",49333,136710,"None","None","Donald J. Trump",87296653
"2020-10-17 19:13:02",1317544166688235521,"RT @PamBondi: Firefighters and Law Enforcement for Trump! 🇺🇸💙🇺🇸💙⁦@TeamTrump⁩ ⁦@realDonaldTrump⁩ ⁦@WomenforTrump⁩ ⁦@DanScavino⁩ https://t.co…",31029,0,"None","None","Donald J. Trump",87296653
"2020-10-17 19:12:51",1317544121112866822,"She’s always been terrible &amp; unfair, just like most of the Fake News reporters, but I’ll still play the game. The p… https://t.co/OC0u1vZStJ",14482,51792,"None","None","Donald J. Trump",87296653
"2020-10-17 19:08:02",1317542906698358789,"RT @ChuckRossDC: NEW: Ron Johnson letter to Chris Wray about the Biden laptop https://t.co/OH9Imo8imO",11879,0,"None","None","Donald J. Trump",87296653
"2020-10-17 19:07:51",1317542862922387457,"RT @EricTrump: The salary of a U.S. Senator is $174,000 per year. This is Joe Biden’s house.... seems legit 🙄 https://t.co/DtD0DzXlrY",43315,0,"None","None","Donald J. Trump",87296653
"2020-10-17 16:28:45",1317502820392775686,"RT @TheRightMelissa: White Liberals on twitter:  #RacistTrump

#BlacksForTrump: nope https://t.co/UgZcvd9rvP",19166,0,"None","None","Donald J. Trump",87296653
"2020-10-17 16:19:20",1317500453102493702,"SLEEPY JOE BIDEN IS PROPOSING THE BIGGEST TAX HIKE IN OUR COUNTRY’S HISTORY! CAN ANYBODY REALLY VOTE FOR THIS?",46886,207271,"None","None","Donald J. Trump",87296653
"2020-10-17 16:17:59",1317500113300918272,"RT @TheRightMelissa: @realDonaldTrump Please also make sure you have all the information you need to vote. Share this with friends, family…",6443,0,"None","None","Donald J. Trump",87296653
"2020-10-17 16:17:41",1317500035651731456,"RT @TheRightMelissa: @realDonaldTrump We are in the home stretch. Biden is getting Billions$ from Soros &amp; others. President Trump relies on…",9581,0,"None","None","Donald J. Trump",87296653
"2020-10-17 16:01:47",1317496034034057216,"GIANT RED WAVE COMING!",73773,409179,"None","None","Donald J. Trump",87296653
"2020-10-17 16:00:33",1317495725786353670,"....practically nothing. Both Senators became totally unelectable, couldn’t come even close to winning their primar… https://t.co/Pe2cLujUci",9636,39026,"1317495722133065728","realDonaldTrump","Donald J. Trump",87296653
"2020-10-17 16:00:32",1317495722133065728,"Senator Little Ben Sasse of the Great State of Nebraska seems to be heading down the same inglorious path as former… https://t.co/Uy1SHbE2Iw",15421,59476,"None","None","Donald J. Trump",87296653
"2020-10-17 13:39:18",1317460179223498753,"...Nomination to run for a second term. Then he went back to his rather stupid and obnoxious ways. Must feel he can… https://t.co/SAdcu1CoUJ",13861,62880,"1317460178246291462","realDonaldTrump","Donald J. Trump",87296653
"2020-10-17 13:39:18",1317460178246291462,"The least effective of our 53 Republican Senators, and a person who truly doesn’t have what it takes to be great, i… https://t.co/iAbs8r7aEE",19229,78106,"None","None","Donald J. Trump",87296653
"2020-10-17 13:30:39",1317458002828460033,"Trump in Georgia: ‘Nobody Has Done More for the Black Community‘ https://t.co/CPH68LRFcg via @BreitbartNews",14228,57536,"None","None","Donald J. Trump",87296653
"2020-10-17 04:19:44",1317319360671875072,"RT @RepMattGaetz: Democrats and the media told us over and over again the Bidens were being falsely accused of improper behavior with Buris…",32370,0,"None","None","Donald J. Trump",87296653
"2020-10-17 02:06:10",1317285747318169600,"https://t.co/DZpnte42vi",16381,69812,"None","None","Donald J. Trump",87296653
"2020-10-17 02:05:54",1317285676904181760,"https://t.co/2mkecBJH46",11282,47683,"None","None","Donald J. Trump",87296653
"2020-10-17 02:05:27",1317285567445397504,"https://t.co/t7MUFQi3G2",12123,54037,"None","None","Donald J. Trump",87296653
"2020-10-17 02:04:01",1317285203107147777,"RT @DanScavino: 🚨HAPPENING NOW‼️
10/16/20–Macon, GA! MAGA🇺🇸🦅
🌐https://t.co/zqgeZML9Hf https://t.co/pY20ZQ6sUz",13652,0,"None","None","Donald J. Trump",87296653
"2020-10-17 01:19:11",1317273920869928961,"THANK YOU MACON, GEORGIA!
https://t.co/jjnVrVgQWY",20670,98232,"None","None","Donald J. Trump",87296653
"2020-10-16 22:53:54",1317237360094965760,"Getting ready to land in Macon, Georgia. Another giant crowd. See you soon!",26302,200867,"None","None","Donald J. Trump",87296653
"2020-10-16 22:27:54",1317230817920249856,"https://t.co/SpBa6xZorz",14004,58070,"None","None","Donald J. Trump",87296653
"2020-10-16 22:27:43",1317230772839878656,"https://t.co/74sqFSP4o3",12364,49762,"None","None","Donald J. Trump",87296653
"2020-10-16 22:27:38",1317230750916251648,"RT @TeamTrump: President @realDonaldTrump: Early voting in #Florida starts on MONDAY, and we are going to have a Red Wave!

VISIT: https://…",9097,0,"None","None","Donald J. Trump",87296653
"2020-10-16 22:06:04",1317225324623532032,"THANK YOU OCALA, FLORIDA!
https://t.co/w6KmVYR6kA",17157,78222,"None","None","Donald J. Trump",87296653
"2020-10-16 20:23:50",1317199596649541633,"Getting ready to speak in Florida. Enjoy!",23096,183003,"None","None","Donald J. Trump",87296653
"2020-10-16 18:56:46",1317177684821221377,"RT @GOP: The numbers speak for themselves! Pres. Trump has provided health care SAVINGS to our seniors.

AZ—premiums ⬇️22% after ⬆️64% w/ O…",13485,0,"None","None","Donald J. Trump",87296653
"2020-10-16 18:56:17",1317177561001111554,"RT @GOP: “We love our senior citizens…You devoted your life to this country and I am devoting my life to you.”—@realDonaldTrump https://t.c…",11743,0,"None","None","Donald J. Trump",87296653
"2020-10-16 18:49:04",1317175747254038530,"RT @TeamTrump: President @realDonaldTrump to seniors in #Florida: As long as I am President, NO ONE will lay a hand on your Medicare or Soc…",13100,0,"None","None","Donald J. Trump",87296653
"2020-10-16 18:48:44",1317175662550093826,"RT @WhiteHouse: American seniors will be first in line when a safe and effective Coronavirus vaccine is approved! https://t.co/TN5jehx8Ay",7394,0,"None","None","Donald J. Trump",87296653
"2020-10-16 18:48:38",1317175638420238342,"RT @WhiteHouse: JUST ANNOUNCED: We have finalized a partnership with @CVSHealth and @Walgreens to deliver the Coronavirus vaccine, when app…",11438,0,"None","None","Donald J. Trump",87296653
"2020-10-16 18:48:33",1317175615766859776,"RT @WhiteHouse: ""My heart breaks for every grieving family that has lost a precious loved one,"" President @realDonaldTrump said.

""Together…",9028,0,"None","None","Donald J. Trump",87296653
"2020-10-16 18:48:28",1317175596108177410,"RT @WhiteHouse: President @realDonaldTrump is working hard every day to give America's 54 million seniors the care, support, and respect th…",6867,0,"None","None","Donald J. Trump",87296653
"2020-10-16 18:48:23",1317175574318751746,"RT @WhiteHouse: President @realDonaldTrump is in Fort Myers, Florida, with American seniors! 

""I will protect you, I will defend you, and…",8906,0,"None","None","Donald J. Trump",87296653
"2020-10-16 16:30:01",1317140754733543424,"Biden made another big mistake. He totally mixed up two Crime Bills. Didn’t have a clue (as usual!). Also, he freel… https://t.co/gTbzJ6yVPL",37959,157985,"None","None","Donald J. Trump",87296653
"2020-10-16 16:13:57",1317136710141136898,"https://t.co/10v8v4mVgO",19557,62257,"None","None","Donald J. Trump",87296653
"2020-10-16 16:03:49",1317134161308733440,"RT @WhiteHouse: Today, President @realDonaldTrump is in Florida to talk with seniors about his plan to keep healthcare affordable, protect…",11748,0,"None","None","Donald J. Trump",87296653
"2020-10-16 16:03:42",1317134130447081472,"RT @WhiteHouse: The Trump Administration stands with Florida small businesses, who have received $32.2 BILLION in @SBAgov loans to keep the…",6805,0,"None","None","Donald J. Trump",87296653
"2020-10-16 12:36:29",1317081982166323200,"There is a nasty rumor out there that @SenatorCollins of Maine will not be supporting our great United States Supre… https://t.co/Gn2fxyEpr9",28436,107217,"None","None","Donald J. Trump",87296653
"2020-10-16 12:22:12",1317078386225893378,"Big T was not a reference to me, but rather to Big Tech, which should have been properly pointed out in Twitter’s Fake Trending Section!",28031,123870,"None","None","Donald J. Trump",87296653
"2020-10-16 12:15:38",1317076736555819008,"Steve Scully of @cspan had a very bad week. When his name was announced, I said he would not be appropriate because… https://t.co/qqeXBAIl35",23018,89831,"None","None","Donald J. Trump",87296653
"2020-10-16 11:29:10",1317065042706268162,"Very good reviews on last night’s @NBCNews Town Hall in Miami. Thank you!!!",24832,155222,"None","None","Donald J. Trump",87296653
"2020-10-16 11:24:43",1317063921375842305,"Polls numbers are looking very strong. Big crowds, great enthusiasm. Massive RED WAVE coming!!!",54147,289158,"None","None","Donald J. Trump",87296653
"2020-10-16 11:20:20",1317062817703493633,"RT @Brexit: BREAKING: Boris Johnson says the U.K. will now get ready to split from the EU’s single market and customs union without a new t…",7461,0,"None","None","Donald J. Trump",87296653
"2020-10-16 11:17:59",1317062229074808833,"RT @RandPaul: Biden/Harris will raise your taxes. Fact Check: True.  

VP Biden said so last week when he said he would repeal the Trump ta…",13829,0,"None","None","Donald J. Trump",87296653
"2020-10-16 11:17:47",1317062178265026562,"Biden lied Pennsylvania! https://t.co/zmD8Ew0bmS",21555,72670,"None","None","Donald J. Trump",87296653
"2020-10-16 11:15:55",1317061707064279047,"RT @RandPaul: Somebody is mad that @realDonaldTrump didn’t start any wars and wants to leave the ones we are in. Vote Biden/Harris if you w…",18437,0,"None","None","Donald J. Trump",87296653
"2020-10-16 11:14:56",1317061461391409153,"RT @RandPaul: Open the schools! I wonder where the “listen to the science” people will go when the science doesn’t support their fearmonger…",13171,0,"None","None","Donald J. Trump",87296653
"2020-10-16 11:14:42",1317061401932926976,"RT @RandPaul: Great meeting young cancer survivor Reed Elliotte yesterday at the #ProAmericaRally in Lexington KY. https://t.co/8PbQihCzP9",7121,0,"None","None","Donald J. Trump",87296653
"2020-10-16 11:11:18",1317060546160697344,"RT @sedawymoha: @RandPaul @realDonaldTrump Our Beloved President Donald The Man Of Peace And Prosperity To Great America And The Whole Worl…",6623,0,"None","None","Donald J. Trump",87296653
"2020-10-16 11:10:55",1317060449368788992,"RT @Chicago1Ray: @RandPaul @realDonaldTrump No more blood for oil as long as @realDonaldTrump is President ✔",6590,0,"None","None","Donald J. Trump",87296653
"2020-10-16 11:10:41",1317060388371025922,"Thank you! https://t.co/ceq1n14MYa",8030,43761,"None","None","Donald J. Trump",87296653
"2020-10-16 11:10:07",1317060248650289153,"RT @kealoha20: @RandPaul @realDonaldTrump True Goodness,Righteousness,Selflessness,Love of Country n her People SHINES Forth from Our Presi…",5810,0,"None","None","Donald J. Trump",87296653
"2020-10-16 11:08:46",1317059907519156224,"RT @GrammaYayam164: @RandPaul @realDonaldTrump Wonderful. Thank you, Senator Paul.",3072,0,"None","None","Donald J. Trump",87296653
